ID1,Provincia,Sector,Ámbito,_12,_13y14
616970063865156,Río Negro,Estatal,Urbano,,
616970063911561,Buenos Aires,Estatal,Urbano,,
616970064014561,Buenos Aires,Estatal,Rural,,
616970067985156,Salta,Estatal,Urbano,,
616970072105156,San Juan,Estatal,Urbano,,
616970076225156,San Luis,Estatal,Urbano,29,24
616970084465156,Santa Fe,Privado,Rural,,
616970088585156,Santiago del Estero,Estatal,Rural,,
616970088595456,Santiago del Estero,Estatal,Urbano,,
616970092705156,Tucumán,Privado,Urbano,,
616980318555456,Corrientes,Estatal,Urbano,,
616980355625156,Misiones,Estatal,Rural,17,
616990000616990,Buenos Aires,Estatal,Urbano,,
616990655625156,Misiones,Estatal,Rural,5,
617009000617009,Buenos Aires,Estatal,Urbano,,
617101090006171,Buenos Aires,Privado,Urbano,24,
617110000617110,Buenos Aires,Privado,Urbano,,
617202090006172,Buenos Aires,Estatal,Urbano,8,
617220000617220,Buenos Aires,Estatal,Urbano,34,
617303090006173,Buenos Aires,Estatal,Urbano,,
617400012605406,Córdoba,Estatal,Urbano,,
617400012614406,Córdoba,Estatal,Rural,,
617400012623406,Córdoba,Estatal,Urbano,52,
617400012632406,Córdoba,Estatal,Urbano,,
617400012641406,Córdoba,Estatal,Urbano,,
617400012650406,Córdoba,Estatal,Urbano,,
617400016205406,Corrientes,Estatal,Rural,,
617400018054061,Ciudad de Buenos Aires,Privado,Urbano,25,
617400018144061,Ciudad de Buenos Aires,Estatal,Urbano,,
617400023405406,Chubut,Privado,Urbano,,
617400027005406,Entre Ríos,Estatal,Rural,,
617400027014406,Entre Ríos,Estatal,Rural,,
617400027023406,Entre Ríos,Estatal,Urbano,7,
617400030605406,Formosa,Estatal,Rural,,
617400045005406,Mendoza,Estatal,Rural,,
617400048605406,Misiones,Estatal,Rural,,
617400054144061,Buenos Aires,Estatal,Urbano,,
617400054234061,Buenos Aires,Estatal,Urbano,,
617400054324061,Buenos Aires,Estatal,Urbano,,
617400054414061,Buenos Aires,Estatal,Rural,,
617400054504061,Buenos Aires,Estatal,Urbano,,
617400054594061,Buenos Aires,Estatal,Urbano,,
617400054684061,Buenos Aires,Estatal,Urbano,,
617400054774061,Buenos Aires,Privado,Urbano,,
617400054864061,Buenos Aires,Estatal,Urbano,113,
617400054954061,Buenos Aires,Estatal,Urbano,,
617400055134061,Buenos Aires,Estatal,Urbano,,
617400055494061,Buenos Aires,Privado,Urbano,,
617400055584061,Buenos Aires,Estatal,Urbano,35,
617400055805406,Río Negro,Estatal,Urbano,,
617400055854061,Buenos Aires,Privado,Urbano,,
617400055944061,Buenos Aires,Estatal,Rural,,
617400056034061,Buenos Aires,Privado,Urbano,,
617400066605406,San Luis,Privado,Urbano,,
617400073814406,Santa Fe,Estatal,Urbano,37,
617400073823406,Santa Fe,Estatal,Urbano,52,
617400077405406,Santiago del Estero,Estatal,Rural,,
617400077414406,Santiago del Estero,Estatal,Rural,,
617400081005406,Tucumán,Estatal,Urbano,,
617400081014406,Tucumán,Privado,Urbano,,
617400090054061,Catamarca,Estatal,Urbano,,
617404090006174,Buenos Aires,Estatal,Urbano,33,
617409090054061,Catamarca,Estatal,Urbano,,
617418090054061,Catamarca,Estatal,Urbano,,
617427090054061,Catamarca,Estatal,Urbano,,
617436090054061,Catamarca,Estatal,Urbano,,
617440000617440,Buenos Aires,Estatal,Urbano,20,
617445090054061,Catamarca,Estatal,Urbano,,
617505090006175,Buenos Aires,Estatal,Urbano,30,
617660000617660,Buenos Aires,Estatal,Urbano,14,
617707090006177,Buenos Aires,Estatal,Urbano,12,
617770000617770,Buenos Aires,Estatal,Urbano,19,
617808090006178,Buenos Aires,Estatal,Urbano,43,
617880000617880,Buenos Aires,Estatal,Urbano,11,
617909090006179,Buenos Aires,Estatal,Urbano,,
617990000617990,Buenos Aires,Estatal,Urbano,,
618006180061800,Buenos Aires,Estatal,Urbano,32,
618009000618009,Buenos Aires,Estatal,Urbano,52,
618202090006182,Buenos Aires,Estatal,Urbano,12,
618330000618330,Buenos Aires,Estatal,Urbano,19,
618404090006184,Buenos Aires,Estatal,Urbano,,
618550000618550,Buenos Aires,Estatal,Urbano,30,
618660000618660,Buenos Aires,Estatal,Urbano,25,
618707090006187,Buenos Aires,Estatal,Urbano,19,
618880000618880,Buenos Aires,Estatal,Urbano,36,
618909090006189,Buenos Aires,Estatal,Urbano,,
619006190061900,Buenos Aires,Estatal,Urbano,39,
619101090006191,Buenos Aires,Privado,Urbano,23,
619110000619110,Buenos Aires,Estatal,Urbano,,
619404090006194,Buenos Aires,Privado,Urbano,,
619440000619440,Buenos Aires,Privado,Urbano,72,
619505090006195,Buenos Aires,Privado,Urbano,61,
619550000619550,Buenos Aires,Privado,Urbano,27,
619770000619770,Buenos Aires,Estatal,Urbano,16,
619808090006198,Buenos Aires,Estatal,Urbano,18,
619880000619880,Buenos Aires,Estatal,Urbano,10,
619990000619990,Buenos Aires,Privado,Urbano,89,
620110000620110,Buenos Aires,Estatal,Rural,17,
620202090006202,Buenos Aires,Privado,Urbano,31,
620303090006203,Buenos Aires,Privado,Urbano,19,
620330000620330,Buenos Aires,Privado,Urbano,21,
620404090006204,Buenos Aires,Estatal,Urbano,,
620550000620550,Buenos Aires,Privado,Urbano,39,
620660000620660,Buenos Aires,Estatal,Rural,,
620770000620770,Buenos Aires,Privado,Urbano,15,
620800011205606,Córdoba,Estatal,Rural,,
620800011213606,Córdoba,Estatal,Urbano,,
620800011221606,Córdoba,Estatal,Urbano,,
620800011229606,Córdoba,Estatal,Rural,,
620800011237606,Córdoba,Estatal,Urbano,,
620800014413606,Corrientes,Estatal,Urbano,,
620800016056062,Ciudad de Buenos Aires,Privado,Urbano,23,
620800017605606,Chaco,Estatal,Rural,,
620800024013606,Entre Ríos,Estatal,Urbano,,
620800027205606,Formosa,Estatal,Urbano,,
620800030405606,Jujuy,Estatal,Urbano,,
620800036805606,La Rioja,Estatal,Urbano,,
620800040005606,Mendoza,Estatal,Urbano,,
620800043205606,Misiones,Estatal,Rural,,
620800048056062,Buenos Aires,Privado,Urbano,,
620800048136062,Buenos Aires,Privado,Urbano,,
620800048216062,Buenos Aires,Estatal,Urbano,,
620800048296062,Buenos Aires,Privado,Urbano,,
620800048376062,Buenos Aires,Privado,Urbano,,
620800048456062,Buenos Aires,Privado,Urbano,33,
620800048536062,Buenos Aires,Privado,Urbano,59,
620800048616062,Buenos Aires,Estatal,Urbano,,
620800048776062,Buenos Aires,Estatal,Rural,25,
620800048856062,Buenos Aires,Estatal,Urbano,,
620800049096062,Buenos Aires,Estatal,Urbano,,
620800049256062,Buenos Aires,Privado,Urbano,,
620800049416062,Buenos Aires,Estatal,Rural,4,
620800049576062,Buenos Aires,Estatal,Urbano,23,
620800049605606,Río Negro,Estatal,Urbano,,
620800049736062,Buenos Aires,Privado,Urbano,18,
620800052805606,Salta,Estatal,Urbano,98,63
620800056005606,San Juan,Estatal,Urbano,,
620800065613606,Santa Fe,Estatal,Urbano,,
620800065629606,Santa Fe,Privado,Urbano,,
620800068805606,Santiago del Estero,Estatal,Rural,,
620800072005606,Tucumán,Estatal,Urbano,47,
620808027205606,Formosa,Estatal,Urbano,,
620880000620880,Buenos Aires,Estatal,Rural,,
620909090006209,Buenos Aires,Estatal,Urbano,,
620990000620990,Buenos Aires,Estatal,Rural,8,4
621001026270621,Jujuy,Estatal,Urbano,,
621001134000621,La Pampa,Estatal,Urbano,,
621001134270621,La Pampa,Estatal,Urbano,,
621001242000621,La Rioja,Estatal,Urbano,,
621001350000621,Mendoza,Estatal,Urbano,109,
621001350270621,Mendoza,Estatal,Rural,,
621001458000621,Misiones,Estatal,Urbano,8,
621001458270621,Misiones,Estatal,Rural,,
621001566000621,Neuquén,Estatal,Urbano,,
621001620006210,Buenos Aires,Estatal,Urbano,,
621001622706210,Buenos Aires,Estatal,Rural,,
621001628106210,Buenos Aires,Privado,Urbano,,
621001630806210,Buenos Aires,Estatal,Urbano,,
621001633506210,Buenos Aires,Estatal,Rural,,
621001636206210,Buenos Aires,Estatal,Rural,,
621001638906210,Buenos Aires,Estatal,Urbano,,
621001641606210,Buenos Aires,Estatal,Rural,,
621001644306210,Buenos Aires,Estatal,Rural,,
621001647006210,Buenos Aires,Estatal,Urbano,,
621001649706210,Buenos Aires,Estatal,Urbano,,
621001663206210,Buenos Aires,Privado,Urbano,,
621001668606210,Buenos Aires,Estatal,Urbano,14,
621001671306210,Buenos Aires,Estatal,Rural,,
621001674006210,Buenos Aires,Estatal,Urbano,14,
621001676706210,Buenos Aires,Privado,Urbano,,
621001782000621,Salta,Estatal,Rural,,
621001782270621,Salta,Estatal,Rural,,
621001890000621,San Juan,Estatal,Urbano,,
621001890270621,San Juan,Estatal,Urbano,,
621001998000621,San Luis,Estatal,Rural,,
621002106000621,Santa Cruz,Estatal,Rural,,
621002214000621,Santa Fe,Estatal,Urbano,,
621002214540621,Santa Fe,Estatal,Urbano,41,
621002214810621,Santa Fe,Privado,Urbano,,
621002215080621,Santa Fe,Estatal,Urbano,,
621002322540621,Santiago del Estero,Estatal,Urbano,,
621002430270621,Tucumán,Estatal,Urbano,,
621002430540621,Tucumán,Estatal,Rural,23,
621002538000621,Tierra del Fuego,Estatal,Urbano,,
621003780006210,Córdoba,Estatal,Urbano,,
621003782706210,Córdoba,Privado,Urbano,68,
621003785406210,Córdoba,Privado,Urbano,27,
621003788106210,Córdoba,Privado,Urbano,37,
621003790806210,Córdoba,Estatal,Rural,,
621003793506210,Córdoba,Privado,Urbano,,
621004860006210,Corrientes,Estatal,Rural,,
621004862706210,Corrientes,Estatal,Rural,,
621005400062100,Ciudad de Buenos Aires,Estatal,Urbano,,
621005940006210,Chaco,Estatal,Urbano,,
621005942706210,Chaco,Estatal,Rural,,
621005945406210,Chaco,Estatal,Urbano,,
621006210062100,Buenos Aires,Privado,Urbano,14,
621007020006210,Chubut,Estatal,Urbano,,
621008100006210,Entre Ríos,Estatal,Urbano,,
621008102706210,Entre Ríos,Estatal,Urbano,,
621009000621009,Buenos Aires,Privado,Urbano,41,
621009180006210,Formosa,Estatal,Rural,,
621009182706210,Formosa,Estatal,Rural,,
621110000621110,Buenos Aires,Privado,Urbano,43,
621271134270621,La Pampa,Estatal,Urbano,,
621271566000621,Neuquén,Estatal,Rural,,
621271890270621,San Juan,Estatal,Rural,,
621279182706212,Formosa,Estatal,Rural,,
621303090006213,Buenos Aires,Estatal,Urbano,,
621330000621330,Buenos Aires,Estatal,Rural,,
621404090006214,Buenos Aires,Estatal,Rural,,
621440000621440,Buenos Aires,Estatal,Urbano,,
621505090006215,Buenos Aires,Estatal,Urbano,,
621541134270621,La Pampa,Estatal,Urbano,,
621541566000621,Neuquén,Estatal,Urbano,,
621550000621550,Buenos Aires,Estatal,Rural,,
621606090006216,Buenos Aires,Estatal,Urbano,,
621811134270621,La Pampa,Estatal,Urbano,,
621811566000621,Neuquén,Estatal,Urbano,,
621880000621880,Buenos Aires,Estatal,Rural,,
621909090006219,Buenos Aires,Privado,Urbano,,
622009000622009,Buenos Aires,Privado,Urbano,27,
622110000622110,Buenos Aires,Privado,Urbano,18,
622202090006222,Buenos Aires,Estatal,Urbano,,
622220000622220,Buenos Aires,Estatal,Urbano,,
622303090006223,Buenos Aires,Privado,Urbano,24,
622330000622330,Buenos Aires,Estatal,Urbano,,
622404090006224,Buenos Aires,Estatal,Rural,3,
622440000622440,Buenos Aires,Estatal,Urbano,,
622505090006225,Buenos Aires,Estatal,Rural,25,
622550000622550,Buenos Aires,Estatal,Urbano,,
622770000622770,Buenos Aires,Privado,Urbano,37,
622880000622880,Buenos Aires,Estatal,Urbano,,
622909090006229,Buenos Aires,Estatal,Rural,,
622990000622990,Buenos Aires,Estatal,Rural,,
623009000623009,Buenos Aires,Privado,Urbano,,
623101090006231,Buenos Aires,Estatal,Urbano,19,
623220000623220,Buenos Aires,Estatal,Rural,13,
623303090006233,Buenos Aires,Privado,Urbano,,
623404090006234,Buenos Aires,Privado,Urbano,,
623440000623440,Buenos Aires,Estatal,Rural,,
623505090006235,Buenos Aires,Privado,Urbano,,
623700113400062,Córdoba,Estatal,Urbano,,
623700113481062,Córdoba,Estatal,Rural,,
623700113562062,Córdoba,Estatal,Rural,,
623700113643062,Córdoba,Privado,Urbano,,
623700113724062,Córdoba,Estatal,Urbano,,
623700113805062,Córdoba,Estatal,Urbano,21,12
623700162000623,Ciudad de Buenos Aires,Estatal,Urbano,,
623700178200062,Chaco,Estatal,Urbano,,
623700178281062,Chaco,Estatal,Urbano,,
623700243000062,Entre Ríos,Estatal,Rural,,
623700243081062,Entre Ríos,Estatal,Rural,,
623700243243062,Entre Ríos,Privado,Urbano,,
623700275400062,Formosa,Estatal,Rural,,
623700275481062,Formosa,Estatal,Rural,2,
623700307800062,Jujuy,Estatal,Urbano,,
623700340200062,La Pampa,Estatal,Urbano,36,
623700405081062,Mendoza,Estatal,Rural,,
623700437400062,Misiones,Estatal,Urbano,,
623700437481062,Misiones,Privado,Rural,59,61
623700486000623,Buenos Aires,Estatal,Rural,,
623700486810623,Buenos Aires,Estatal,Urbano,,
623700487620623,Buenos Aires,Estatal,Urbano,,
623700488430623,Buenos Aires,Estatal,Rural,,
623700489240623,Buenos Aires,Estatal,Urbano,,
623700490050623,Buenos Aires,Estatal,Urbano,,
623700490860623,Buenos Aires,Estatal,Urbano,,
623700492480623,Buenos Aires,Estatal,Urbano,45,
623700493290623,Buenos Aires,Estatal,Urbano,56,51
623700494910623,Buenos Aires,Estatal,Urbano,33,
623700500580623,Buenos Aires,Estatal,Urbano,37,
623700502200062,Río Negro,Estatal,Urbano,,
623700502200623,Buenos Aires,Estatal,Urbano,,
623700502281062,Río Negro,Privado,Urbano,,
623700503010623,Buenos Aires,Privado,Urbano,32,
623700503820623,Buenos Aires,Privado,Urbano,,
623700504630623,Buenos Aires,Estatal,Urbano,,
623700534681062,Salta,Estatal,Urbano,,
623700664200062,Santa Fe,Estatal,Urbano,,
623700664362062,Santa Fe,Estatal,Urbano,,
623700664443062,Santa Fe,Privado,Urbano,42,
623700664524062,Santa Fe,Privado,Urbano,,
623700696681062,Santiago del Estero,Estatal,Urbano,,
623700696762062,Santiago del Estero,Estatal,Rural,,
623700729162062,Tucumán,Estatal,Urbano,,
623700761400062,Tierra del Fuego,Estatal,Urbano,96,78
623700810000623,Catamarca,Estatal,Urbano,,
623770000623770,Buenos Aires,Estatal,Urbano,,
623781113481062,Córdoba,Estatal,Rural,,
623781178281062,Chaco,Estatal,Urbano,,
623781494910623,Buenos Aires,Estatal,Urbano,,
623862113481062,Córdoba,Estatal,Rural,,
623862492480623,Buenos Aires,Estatal,Urbano,,
623862664362062,Santa Fe,Estatal,Rural,,
624024178281062,Chaco,Estatal,Urbano,,
624650013058562,Ciudad de Buenos Aires,Estatal,Urbano,,
624650013188562,Ciudad de Buenos Aires,Estatal,Urbano,,
624650019505856,Entre Ríos,Estatal,Rural,15,
624650019512356,Entre Ríos,Estatal,Urbano,,
624650019518856,Entre Ríos,Estatal,Urbano,,
624650024705856,Jujuy,Privado,Urbano,,
624650027305856,La Pampa,Privado,Urbano,,
624650032505856,Mendoza,Estatal,Rural,62,
624650039058562,Buenos Aires,Privado,Urbano,,
624650039123562,Buenos Aires,Estatal,Urbano,,
624650039188562,Buenos Aires,Estatal,Urbano,,
624650039253562,Buenos Aires,Privado,Urbano,,
624650039448562,Buenos Aires,Privado,Rural,9,
624650039513562,Buenos Aires,Privado,Urbano,,
624650039578562,Buenos Aires,Estatal,Urbano,,
624650039708562,Buenos Aires,Estatal,Urbano,,
624650039838562,Buenos Aires,Privado,Urbano,,
624650040098562,Buenos Aires,Estatal,Rural,,
624650040163562,Buenos Aires,Estatal,Urbano,15,
624650040305856,Río Negro,Estatal,Urbano,,
624650040358562,Buenos Aires,Privado,Urbano,41,
624650040488562,Buenos Aires,Estatal,Urbano,,
624650042905856,Salta,Estatal,Urbano,,
624650045505856,San Juan,Estatal,Urbano,,
624650053312356,Santa Fe,Privado,Urbano,50,
624650053325356,Santa Fe,Privado,Urbano,,
624650055905856,Santiago del Estero,Estatal,Rural,,
624650058505856,Tucumán,Estatal,Rural,,
624650058512356,Tucumán,Estatal,Urbano,51,
624650091123562,Córdoba,Estatal,Rural,,
624650091188562,Córdoba,Estatal,Urbano,,
624650091253562,Córdoba,Estatal,Urbano,,
624656540163562,Buenos Aires,Estatal,Urbano,31,
624656545505856,San Juan,Estatal,Rural,,
624663045505856,San Juan,Estatal,Urbano,,
624669545505856,San Juan,Estatal,Rural,,
624960010085766,Córdoba,Estatal,Rural,,
624960010100166,Córdoba,Privado,Urbano,16,
624960010107366,Córdoba,Estatal,Rural,,
624960012965766,Corrientes,Privado,Urbano,,
624960012972966,Corrientes,Estatal,Urbano,,
624960014457662,Ciudad de Buenos Aires,Privado,Urbano,10,
624960014529662,Ciudad de Buenos Aires,Privado,Urbano,,
624960015845766,Chaco,Estatal,Rural,,
624960021605766,Entre Ríos,Estatal,Rural,,
624960021620166,Entre Ríos,Estatal,Rural,5,
624960027365766,Jujuy,Estatal,Urbano,,
624960033125766,La Rioja,Estatal,Urbano,,
624960036005766,Mendoza,Estatal,Urbano,,
624960036012966,Mendoza,Estatal,Rural,6,11
624960036020166,Mendoza,Estatal,Urbano,,
624960038885766,Misiones,Estatal,Urbano,36,
624960038892966,Misiones,Estatal,Urbano,25,
624960043329662,Buenos Aires,Estatal,Rural,,
624960043401662,Buenos Aires,Estatal,Rural,,
624960043473662,Buenos Aires,Estatal,Urbano,,
624960043545662,Buenos Aires,Privado,Urbano,71,
624960043617662,Buenos Aires,Estatal,Urbano,58,
624960043689662,Buenos Aires,Estatal,Urbano,,
624960043761662,Buenos Aires,Estatal,Urbano,,
624960043833662,Buenos Aires,Estatal,Urbano,,
624960044049662,Buenos Aires,Estatal,Urbano,,
624960044193662,Buenos Aires,Estatal,Urbano,,
624960044265662,Buenos Aires,Estatal,Urbano,,
624960044481662,Buenos Aires,Estatal,Urbano,19,
624960044553662,Buenos Aires,Estatal,Urbano,11,
624960044625662,Buenos Aires,Estatal,Urbano,24,
624960044645766,Río Negro,Estatal,Urbano,,
624960044697662,Buenos Aires,Estatal,Urbano,,
624960044841662,Buenos Aires,Estatal,Urbano,11,
624960044913662,Buenos Aires,Estatal,Urbano,,
624960050405766,San Juan,Estatal,Urbano,,
624960059045766,Santa Fe,Estatal,Urbano,,
624960059052966,Santa Fe,Privado,Urbano,,
624960059060166,Santa Fe,Estatal,Urbano,,
624960059067366,Santa Fe,Estatal,Urbano,,
624960061925766,Santiago del Estero,Estatal,Rural,,
624960064805766,Tucumán,Estatal,Rural,16,18
624960064812966,Tucumán,Estatal,Rural,65,
624960072057662,Catamarca,Estatal,Rural,5,
624967227365766,Jujuy,Estatal,Urbano,,
624967244553662,Buenos Aires,Estatal,Rural,7,
625170012745466,Córdoba,Privado,Urbano,20,
625170012754566,Córdoba,Estatal,Urbano,,
625170012763666,Córdoba,Estatal,Urbano,,
625170012781866,Córdoba,Estatal,Urbano,,
625170012790966,Córdoba,Estatal,Urbano,,
625170018254662,Ciudad de Buenos Aires,Estatal,Urbano,,
625170018345662,Ciudad de Buenos Aires,Estatal,Urbano,,
625170020025466,Chaco,Estatal,Rural,,
625170023665466,Chubut,Estatal,Urbano,,
625170027305466,Entre Ríos,Estatal,Urbano,,
625170027314566,Entre Ríos,Estatal,Urbano,,
625170027323666,Entre Ríos,Estatal,Rural,5,
625170030945466,Formosa,Estatal,Rural,,
625170045505466,Mendoza,Estatal,Rural,,
625170049145466,Misiones,Estatal,Urbano,,
625170049154566,Misiones,Estatal,Urbano,,
625170054654662,Buenos Aires,Estatal,Rural,,
625170054927662,Buenos Aires,Estatal,Urbano,,
625170055109662,Buenos Aires,Estatal,Urbano,,
625170055200662,Buenos Aires,Estatal,Urbano,23,
625170055291662,Buenos Aires,Estatal,Urbano,,
625170055382662,Buenos Aires,Estatal,Urbano,,
625170055473662,Buenos Aires,Privado,Rural,13,
625170055564662,Buenos Aires,Privado,Urbano,,
625170055655662,Buenos Aires,Estatal,Urbano,,
625170056110662,Buenos Aires,Privado,Urbano,,
625170056201662,Buenos Aires,Estatal,Urbano,28,
625170056383662,Buenos Aires,Privado,Urbano,51,
625170056565662,Buenos Aires,Estatal,Rural,,
625170060065466,Salta,Estatal,Rural,,
625170074625466,Santa Fe,Estatal,Urbano,15,7
625170074634566,Santa Fe,Estatal,Urbano,10,7
625170074643666,Santa Fe,Estatal,Urbano,,
625170078265466,Santiago del Estero,Estatal,Rural,,
625170078274566,Santiago del Estero,Estatal,Rural,,
625170081905466,Tucumán,Estatal,Rural,,
625170081914566,Tucumán,Privado,Rural,,
625170091054662,Catamarca,Estatal,Urbano,,
625179123665466,Chubut,Estatal,Urbano,,
625179130945466,Formosa,Estatal,Rural,,
625179149154566,Misiones,Estatal,Urbano,,
625179155200662,Buenos Aires,Estatal,Rural,3,
625179191054662,Catamarca,Estatal,Urbano,,
625188230945466,Formosa,Estatal,Rural,,
625188249154566,Misiones,Estatal,Urbano,,
625188291054662,Catamarca,Estatal,Urbano,,
625224691054662,Catamarca,Estatal,Urbano,,
625233791054662,Catamarca,Estatal,Urbano,,
627200106405662,Jujuy,Estatal,Urbano,,
627200128805662,La Rioja,Estatal,Urbano,,
627200140005662,Mendoza,Estatal,Rural,,
627200140061662,Mendoza,Estatal,Urbano,35,
627200151205662,Misiones,Estatal,Urbano,,
627200151233662,Misiones,Estatal,Urbano,,
627200162433662,Neuquén,Estatal,Urbano,,
627200168056627,Buenos Aires,Estatal,Rural,18,
627200168616627,Buenos Aires,Estatal,Urbano,,
627200168896627,Buenos Aires,Estatal,Rural,,
627200169176627,Buenos Aires,Estatal,Urbano,,
627200169456627,Buenos Aires,Privado,Urbano,51,
627200169736627,Buenos Aires,Estatal,Urbano,94,97
627200170016627,Buenos Aires,Estatal,Urbano,,
627200170296627,Buenos Aires,Estatal,Urbano,,
627200170576627,Buenos Aires,Estatal,Urbano,,
627200170856627,Buenos Aires,Estatal,Urbano,,
627200171416627,Buenos Aires,Privado,Urbano,29,
627200171696627,Buenos Aires,Privado,Urbano,,
627200172536627,Buenos Aires,Estatal,Urbano,,
627200172816627,Buenos Aires,Estatal,Urbano,,
627200173096627,Buenos Aires,Estatal,Urbano,,
627200173376627,Buenos Aires,Privado,Urbano,35,
627200173656627,Buenos Aires,Estatal,Rural,22,
627200174216627,Buenos Aires,Privado,Urbano,24,
627200184833662,Salta,Estatal,Urbano,,
627200196005662,San Juan,Estatal,Urbano,,
627200207205662,San Luis,Estatal,Rural,,
627200218405662,Santa Cruz,Estatal,Urbano,,
627200229605662,Santa Fe,Estatal,Rural,,
627200229633662,Santa Fe,Estatal,Rural,,
627200229661662,Santa Fe,Estatal,Urbano,55,
627200229689662,Santa Fe,Estatal,Urbano,,
627200229717662,Santa Fe,Estatal,Urbano,,
627200240805662,Santiago del Estero,Privado,Rural,19,19
627200240833662,Santiago del Estero,Estatal,Urbano,,
627200240861662,Santiago del Estero,Estatal,Urbano,,
627200252061662,Tucumán,Privado,Urbano,,
627200280056627,Catamarca,Estatal,Urbano,,
627200392056627,Córdoba,Estatal,Rural,,
627200392616627,Córdoba,Estatal,Urbano,,
627200392896627,Córdoba,Estatal,Urbano,,
627200393176627,Córdoba,Privado,Urbano,,
627200393456627,Córdoba,Estatal,Urbano,,
627200504056627,Corrientes,Estatal,Urbano,,
627200504336627,Corrientes,Estatal,Urbano,,
627200560566272,Ciudad de Buenos Aires,Privado,Urbano,,
627200563366272,Ciudad de Buenos Aires,Privado,Urbano,,
627200566166272,Ciudad de Buenos Aires,Privado,Urbano,30,
627200616056627,Chaco,Estatal,Rural,86,
627200616336627,Chaco,Estatal,Rural,,
627200728056627,Chubut,Estatal,Rural,,
627200840896627,Entre Ríos,Privado,Urbano,,
627200952056627,Formosa,Estatal,Rural,,
627228229661662,Santa Fe,Estatal,Rural,4,
627228229717662,Santa Fe,Estatal,Urbano,,
627256229661662,Santa Fe,Estatal,Urbano,5,
627256229717662,Santa Fe,Estatal,Urbano,,
627284229717662,Santa Fe,Estatal,Rural,,
627312229717662,Santa Fe,Estatal,Urbano,,
629370011353776,Córdoba,Estatal,Urbano,,
629370011361876,Córdoba,Privado,Urbano,11,
629370011369976,Córdoba,Estatal,Rural,,
629370011378076,Córdoba,Estatal,Urbano,,
629370014585676,Corrientes,Estatal,Rural,,
629370014593776,Corrientes,Estatal,Urbano,,
629370016256762,Ciudad de Buenos Aires,Privado,Urbano,38,
629370016337762,Ciudad de Buenos Aires,Privado,Urbano,,
629370017825676,Chaco,Estatal,Rural,,
629370017833776,Chaco,Estatal,Urbano,,
629370030785676,Jujuy,Estatal,Urbano,54,
629370040505676,Mendoza,Estatal,Urbano,223,
629370040521876,Mendoza,Privado,Rural,,
629370043745676,Misiones,Estatal,Rural,,
629370043753776,Misiones,Estatal,Urbano,,
629370048656762,Buenos Aires,Privado,Urbano,,
629370048737762,Buenos Aires,Privado,Urbano,,
629370048818762,Buenos Aires,Estatal,Urbano,,
629370048980762,Buenos Aires,Estatal,Urbano,,
629370049061762,Buenos Aires,Estatal,Urbano,,
629370049142762,Buenos Aires,Privado,Urbano,18,
629370049223762,Buenos Aires,Estatal,Urbano,,
629370049304762,Buenos Aires,Estatal,Urbano,,
629370049385762,Buenos Aires,Estatal,Urbano,,
629370049466762,Buenos Aires,Estatal,Urbano,,
629370049547762,Buenos Aires,Estatal,Urbano,,
629370049628762,Buenos Aires,Estatal,Rural,,
629370049709762,Buenos Aires,Estatal,Urbano,,
629370050033762,Buenos Aires,Estatal,Rural,2,
629370050195762,Buenos Aires,Estatal,Urbano,10,
629370050225676,Río Negro,Estatal,Urbano,,
629370050276762,Buenos Aires,Privado,Urbano,,
629370050357762,Buenos Aires,Estatal,Urbano,,
629370050438762,Buenos Aires,Privado,Urbano,39,
629370053465676,Salta,Estatal,Urbano,,
629370056705676,San Juan,Privado,Urbano,,
629370066425676,Santa Fe,Estatal,Urbano,,
629370066433776,Santa Fe,Privado,Urbano,,
629370066441876,Santa Fe,Estatal,Urbano,,
629370069665676,Santiago del Estero,Estatal,Rural,,
629370072905676,Tucumán,Privado,Urbano,,
629386243745676,Misiones,Estatal,Rural,,
632000100006063,Mendoza,Privado,Urbano,,
632000100026063,Mendoza,Estatal,Urbano,,
632000108006063,Misiones,Estatal,Urbano,,
632000108026063,Misiones,Estatal,Urbano,,
632000116006063,Neuquén,Estatal,Rural,,
632000120060632,Buenos Aires,Estatal,Urbano,,
632000120260632,Buenos Aires,Estatal,Rural,,
632000120460632,Buenos Aires,Privado,Urbano,,
632000120860632,Buenos Aires,Privado,Urbano,,
632000121260632,Buenos Aires,Estatal,Rural,,
632000121460632,Buenos Aires,Estatal,Urbano,,
632000122060632,Buenos Aires,Privado,Urbano,,
632000122260632,Buenos Aires,Privado,Urbano,,
632000122460632,Buenos Aires,Estatal,Urbano,,
632000122860632,Buenos Aires,Estatal,Urbano,,
632000123460632,Buenos Aires,Estatal,Urbano,11,
632000124006063,Río Negro,Estatal,Urbano,,
632000124260632,Buenos Aires,Estatal,Urbano,,
632000124460632,Buenos Aires,Estatal,Urbano,27,
632000124660632,Buenos Aires,Estatal,Urbano,,
632000132006063,Salta,Estatal,Urbano,,
632000148006063,San Luis,Estatal,Rural,,
632000164026063,Santa Fe,Privado,Urbano,97,
632000164046063,Santa Fe,Estatal,Rural,,
632000172006063,Santiago del Estero,Estatal,Rural,,
632000172026063,Santiago del Estero,Estatal,Rural,,
632000180006063,Tucumán,Estatal,Rural,,
632000180046063,Tucumán,Estatal,Rural,1,
632000200060632,Catamarca,Estatal,Rural,,
632000280060632,Córdoba,Estatal,Rural,,
